"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"17591",33448,"Pltano","15/06/2011 11:27","Alto (> 8 mts)",185,"Grande",-68.8566328466,-32.8886703527,5,"Residencial Sur",2423808.92355,0
"17592",33449,"Pltano","15/06/2011 11:21","Alto (> 8 mts)",180,"Grande",-68.8567686064,-32.8886496792,5,"Residencial Sur",2423808.92355,0
"17593",33450,"Pltano","15/06/2011 11:19","Alto (> 8 mts)",250,"Grande",-68.8568727336,-32.8886281578,5,"Residencial Sur",2423808.92355,0
"17594",33453,"Pltano","15/06/2011 11:14","Alto (> 8 mts)",180,"Grande",-68.8572386007,-32.8885648597,5,"Residencial Sur",2423808.92355,0
"17595",33454,"Fresno europeo","15/06/2011 11:12","Alto (> 8 mts)",80,"Grande",-68.8573052039,-32.8885995048,5,"Residencial Sur",2423808.92355,0
"17596",33455,"Fresno europeo","15/06/2011 11:06","Medio (4 - 8 mts)",58,"Mediano",-68.8573339339,-32.8887110021,5,"Residencial Sur",2423808.92355,0
"17597",33457,"Fresno europeo","15/06/2011 11:00","Medio (4 - 8 mts)",160,"Grande",-68.8573757231,-32.8888615493,5,"Residencial Sur",2423808.92355,0
"17598",33459,"Fresno europeo","15/06/2011 10:55","Medio (4 - 8 mts)",85,"Grande",-68.857433691,-32.8891012851,5,"Residencial Sur",2423808.92355,0
"17599",33460,"Fresno europeo","15/06/2011 10:54","Alto (> 8 mts)",140,"Grande",-68.8574468333,-32.8891698287,5,"Residencial Sur",2423808.92355,0
"17600",33463,"Fresno europeo","15/06/2011 10:19","Medio (4 - 8 mts)",143,"Grande",-68.8575178042,-32.8894239315,5,"Residencial Sur",2423808.92355,0
"17601",33464,"Pltano","15/06/2011 10:18","Alto (> 8 mts)",150,"Grande",-68.8574686433,-32.8894985202,5,"Residencial Sur",2423808.92355,0
"17602",33466,"Pltano","15/06/2011 10:13","Alto (> 8 mts)",130,"Grande",-68.857252249,-32.8895414464,5,"Residencial Sur",2423808.92355,0
"17603",33468,"Fresno europeo","15/06/2011 10:05","Medio (4 - 8 mts)",70,"Grande",-68.8569859704,-32.8895932203,5,"Residencial Sur",2423808.92355,0
"17604",33469,"Pltano","15/06/2011 10:03","Alto (> 8 mts)",148,"Grande",-68.8568964707,-32.8896181525,5,"Residencial Sur",2423808.92355,0
"17605",33470,"Pltano","15/06/2011 10:02","Alto (> 8 mts)",154,"Grande",-68.8567444501,-32.8896480048,5,"Residencial Sur",2423808.92355,0
"17606",33472,"Pltano","15/06/2011 09:58","Alto (> 8 mts)",152,"Grande",-68.8565431462,-32.889687178,5,"Residencial Sur",2423808.92355,0
"17607",33473,"Pltano","15/06/2011 09:57","Alto (> 8 mts)",150,"Grande",-68.8564520694,-32.8897004185,5,"Residencial Sur",2423808.92355,0
"17608",33475,"Pltano","15/06/2011 09:53","Alto (> 8 mts)",197,"Grande",-68.856246689,-32.8897436901,5,"Residencial Sur",2423808.92355,0
"17609",33477,"Pltano","16/06/2011 10:09","Muy bajo (1 - 2 mts)",2,"Chico",-68.8558258135,-32.8890301017,5,"Residencial Sur",2423808.92355,0
"17610",33478,"Fresno europeo","16/06/2011 10:09","Alto (> 8 mts)",90,"Grande",-68.8558334166,-32.8890622558,5,"Residencial Sur",2423808.92355,0
"17611",33479,"Fresno europeo","16/06/2011 10:05","Alto (> 8 mts)",97,"Grande",-68.8558558077,-32.8891313251,5,"Residencial Sur",2423808.92355,0
"17612",33480,"Fresno europeo","16/06/2011 10:04","Alto (> 8 mts)",80,"Grande",-68.8558692486,-32.8891823988,5,"Residencial Sur",2423808.92355,0
"17613",33481,"Fresno europeo","16/06/2011 10:01","Alto (> 8 mts)",136,"Grande",-68.8558849303,-32.8892349513,5,"Residencial Sur",2423808.92355,0
"17614",33483,"Fresno europeo","16/06/2011 09:56","Alto (> 8 mts)",90,"Grande",-68.8559321123,-32.8894303392,5,"Residencial Sur",2423808.92355,0
"17615",33486,"Fresno europeo","16/06/2011 09:42","Alto (> 8 mts)",147,"Grande",-68.8559817425,-32.8896226929,5,"Residencial Sur",2423808.92355,0
"17616",33488,"Fresno europeo","16/06/2011 09:40","Alto (> 8 mts)",103,"Grande",-68.8560233419,-32.8897222344,5,"Residencial Sur",2423808.92355,0
"17617",33495,"Pltano","17/06/2011 08:50","Alto (> 8 mts)",142,"Grande",-68.8553932742,-32.8899036122,5,"Residencial Sur",2423808.92355,0
"17618",33497,"Morera","17/06/2011 09:49","Medio (4 - 8 mts)",54,"Mediano",-68.8551959259,-32.8899412549,5,"Residencial Sur",2423808.92355,0
"17619",33498,"Pltano","17/06/2011 09:48","Alto (> 8 mts)",180,"Grande",-68.8550940433,-32.8899614249,5,"Residencial Sur",2423808.92355,0
"17620",33499,"Pltano","17/06/2011 09:46","Alto (> 8 mts)",190,"Grande",-68.8550325777,-32.8899698296,5,"Residencial Sur",2423808.92355,0
"17621",33501,"Pltano","16/06/2011 13:57","Alto (> 8 mts)",152,"Grande",-68.8547604912,-32.890028214,5,"Residencial Sur",2423808.92355,0
"17622",33502,"Pltano","16/06/2011 13:55","Alto (> 8 mts)",130,"Grande",-68.8546694094,-32.8900441583,5,"Residencial Sur",2423808.92355,0
"17623",33503,"Pltano","16/06/2011 13:52","Alto (> 8 mts)",97,"Grande",-68.8546078297,-32.8900569809,5,"Residencial Sur",2423808.92355,0
"17624",33505,"Pltano","16/06/2011 13:48","Alto (> 8 mts)",150,"Grande",-68.8544817204,-32.8900741981,5,"Residencial Sur",2423808.92355,0
"17625",33506,"Pltano","16/06/2011 13:46","Alto (> 8 mts)",101,"Grande",-68.8544043917,-32.8900276196,5,"Residencial Sur",2423808.92355,0
"17626",33509,"Pltano","16/06/2011 13:33","Alto (> 8 mts)",93,"Grande",-68.8543112649,-32.8896788116,5,"Residencial Sur",2423808.92355,0
"17627",33511,"Pltano","16/06/2011 13:26","Alto (> 8 mts)",95,"Grande",-68.8542820482,-32.8895547201,5,"Residencial Sur",2423808.92355,0
"17628",33512,"Pltano","16/06/2011 13:01","Alto (> 8 mts)",93,"Grande",-68.8542650424,-32.8894974429,5,"Residencial Sur",2423808.92355,0
"17629",33514,"Pltano","16/06/2011 12:57","Alto (> 8 mts)",90,"Grande",-68.8542182938,-32.8893294032,5,"Residencial Sur",2423808.92355,0
"17630",33517,"Pltano","16/06/2011 12:05","Alto (> 8 mts)",177,"Grande",-68.8542792967,-32.8891104624,5,"Residencial Sur",2423808.92355,0
"17631",33518,"Acacia SP","16/06/2011 12:03","Medio (4 - 8 mts)",40,"Mediano",-68.8543387445,-32.8891011027,5,"Residencial Sur",2423808.92355,0
"17632",33521,"Pltano","16/06/2011 11:59","Alto (> 8 mts)",190,"Grande",-68.8547316334,-32.8890228717,5,"Residencial Sur",2423808.92355,0
"17633",33522,"Pltano","16/06/2011 11:58","Alto (> 8 mts)",170,"Grande",-68.8548126608,-32.8890101248,5,"Residencial Sur",2423808.92355,0
"17634",33523,"Pltano","16/06/2011 11:55","Alto (> 8 mts)",160,"Grande",-68.8548990484,-32.8889950253,5,"Residencial Sur",2423808.92355,0
"17635",33524,"Pltano","16/06/2011 11:54","Alto (> 8 mts)",199,"Grande",-68.8550215507,-32.8889742508,5,"Residencial Sur",2423808.92355,0
"17636",33525,"Pltano","16/06/2011 11:53","Alto (> 8 mts)",170,"Grande",-68.8551542316,-32.8889461662,5,"Residencial Sur",2423808.92355,0
"17637",33527,"Pltano","16/06/2011 11:51","Alto (> 8 mts)",180,"Grande",-68.8553538567,-32.8889055741,5,"Residencial Sur",2423808.92355,0
"17638",33530,"Pltano","16/06/2011 11:46","Alto (> 8 mts)",190,"Grande",-68.8556265011,-32.8888600084,5,"Residencial Sur",2423808.92355,0
"17639",33531,"Pltano","16/06/2011 11:45","Alto (> 8 mts)",205,"Grande",-68.8556819819,-32.8888510555,5,"Residencial Sur",2423808.92355,0
"17640",33532,"Fresno europeo","31/05/2011 13:08","Alto (> 8 mts)",97,"Grande",-68.8557258025,-32.8886215199,5,"Residencial Sur",2423808.92355,0
"17641",33533,"Fresno europeo","31/05/2011 13:04","Alto (> 8 mts)",56,"Mediano",-68.8556991153,-32.8885367301,5,"Residencial Sur",2423808.92355,0
"17642",33536,"Fresno europeo","31/05/2011 11:40","Medio (4 - 8 mts)",55,"Mediano",-68.8556090742,-32.888223758,5,"Residencial Sur",2423808.92355,0
"17643",33537,"Fresno europeo","30/05/2011 13:31","Alto (> 8 mts)",130,"Grande",-68.8555731975,-32.8880974283,5,"Residencial Sur",2423808.92355,0
"17644",33542,"Morera","30/05/2011 13:13","Alto (> 8 mts)",165,"Grande",-68.8553111797,-32.887809428,5,"Residencial Sur",2423808.92355,0
"17645",33543,"Morera","30/05/2011 13:07","Alto (> 8 mts)",140,"Grande",-68.8552245902,-32.8878245664,5,"Residencial Sur",2423808.92355,0
"17646",33544,"Morera","30/05/2011 12:59","Alto (> 8 mts)",160,"Grande",-68.8550788737,-32.8878566782,5,"Residencial Sur",2423808.92355,0
"17647",33545,"Morera","30/05/2011 10:56","Alto (> 8 mts)",150,"Grande",-68.8549541171,-32.8878806087,5,"Residencial Sur",2423808.92355,0
"17648",33546,"Morera","30/05/2011 10:51","Alto (> 8 mts)",146,"Grande",-68.8548088159,-32.8879057587,5,"Residencial Sur",2423808.92355,0
"17649",33547,"Morera","30/05/2011 10:49","Alto (> 8 mts)",130,"Grande",-68.8546881515,-32.8879249337,5,"Residencial Sur",2423808.92355,1
"17650",33550,"Morera","30/05/2011 10:38","Alto (> 8 mts)",126,"Grande",-68.8544399279,-32.8879681066,5,"Residencial Sur",2423808.92355,0
"17651",33551,"Morera","30/05/2011 10:37","Alto (> 8 mts)",148,"Grande",-68.8543367611,-32.887990619,5,"Residencial Sur",2423808.92355,0
"17652",33553,"Morera","30/05/2011 10:34","Alto (> 8 mts)",145,"Grande",-68.8541633703,-32.888019271,5,"Residencial Sur",2423808.92355,0
"17653",33554,"Morera","30/05/2011 10:32","Alto (> 8 mts)",150,"Grande",-68.8540907766,-32.8880367694,5,"Residencial Sur",2423808.92355,0
"17654",33561,"Fresno europeo","30/05/2011 09:59","Medio (4 - 8 mts)",32,"Mediano",-68.8540056653,-32.8885188047,5,"Residencial Sur",2423808.92355,0
"17655",33562,"Pltano","30/05/2011 09:58","Medio (4 - 8 mts)",90,"Grande",-68.8540356197,-32.8886305593,5,"Residencial Sur",2423808.92355,0
"17656",33563,"Fresno americano","30/05/2011 09:57","Medio (4 - 8 mts)",50,"Mediano",-68.854046005,-32.8886843123,5,"Residencial Sur",2423808.92355,0
"17657",33564,"Fresno europeo","30/05/2011 09:55","Medio (4 - 8 mts)",70,"Grande",-68.854070039,-32.8887568363,5,"Residencial Sur",2423808.92355,0
"17658",33565,"Pltano","30/05/2011 09:54","Alto (> 8 mts)",150,"Grande",-68.8540902517,-32.8888134862,5,"Residencial Sur",2423808.92355,0
"17659",33566,"Pltano","30/05/2011 09:53","Alto (> 8 mts)",140,"Grande",-68.854105313,-32.8888832947,5,"Residencial Sur",2423808.92355,0
"17660",33569,"Pltano","01/06/2011 11:02","Alto (> 8 mts)",185,"Grande",-68.8543459256,-32.8889865484,5,"Residencial Sur",2423808.92355,0
"17661",33570,"Fresno europeo","01/06/2011 11:01","Alto (> 8 mts)",85,"Grande",-68.8544944221,-32.8889548915,5,"Residencial Sur",2423808.92355,0
"17662",33571,"Pltano","01/06/2011 11:00","Alto (> 8 mts)",146,"Grande",-68.8545696717,-32.888947495,5,"Residencial Sur",2423808.92355,0
"17663",33574,"Pltano","31/05/2011 15:21","Alto (> 8 mts)",165,"Grande",-68.8548903839,-32.8888877247,5,"Residencial Sur",2423808.92355,0
"17664",33575,"Pltano","31/05/2011 14:15","Alto (> 8 mts)",160,"Grande",-68.8549760159,-32.8888706017,5,"Residencial Sur",2423808.92355,0
"17665",33577,"Pltano","31/05/2011 14:04","Alto (> 8 mts)",165,"Grande",-68.8552909571,-32.888810463,5,"Residencial Sur",2423808.92355,0
"17666",33578,"Pltano","31/05/2011 14:02","Alto (> 8 mts)",168,"Grande",-68.8554049208,-32.8887866098,5,"Residencial Sur",2423808.92355,0
"17667",33580,"Pltano","31/05/2011 14:00","Alto (> 8 mts)",175,"Grande",-68.8555924406,-32.8887450782,5,"Residencial Sur",2423808.92355,0
"17668",33583,"Morera","16/05/2011 10:50","Medio (4 - 8 mts)",46,"Mediano",-68.8553825274,-32.8873409561,5,"Residencial Sur",2423808.92355,0
"17669",33587,"Acacia SP","16/05/2011 10:41","Alto (> 8 mts)",175,"Grande",-68.8553011017,-32.8870401828,5,"Residencial Sur",2423808.92355,0
"17670",33588,"Acacia SP","16/05/2011 10:39","Alto (> 8 mts)",180,"Grande",-68.8552871865,-32.8869880489,5,"Residencial Sur",2423808.92355,0
"17671",33589,"Acacia SP","16/05/2011 10:37","Alto (> 8 mts)",137,"Grande",-68.8552713799,-32.8869161657,5,"Residencial Sur",2423808.92355,0
"17672",33591,"Acacia SP","16/05/2011 10:34","Medio (4 - 8 mts)",145,"Grande",-68.8552206198,-32.8867172838,5,"Residencial Sur",2423808.92355,0
"17673",33593,"Morera","17/05/2011 11:46","Alto (> 8 mts)",170,"Grande",-68.8551766318,-32.8866258013,5,"Residencial Sur",2423808.92355,0
"17674",33596,"Morera","17/05/2011 11:34","Alto (> 8 mts)",219,"Grande",-68.8548345593,-32.8866823917,5,"Residencial Sur",2423808.92355,0
"17675",33597,"Morera","17/05/2011 11:08","Alto (> 8 mts)",202,"Grande",-68.854579614,-32.8867321394,5,"Residencial Sur",2423808.92355,1
"17676",33598,"Morera","17/05/2011 11:07","Alto (> 8 mts)",205,"Grande",-68.8545085051,-32.8867461231,5,"Residencial Sur",2423808.92355,1
"17677",33599,"Morera","17/05/2011 10:12","Alto (> 8 mts)",195,"Grande",-68.854353395,-32.8867771492,5,"Residencial Sur",2423808.92355,0
"17678",33602,"Morera","17/05/2011 09:30","Alto (> 8 mts)",205,"Grande",-68.8541241949,-32.8868171796,5,"Residencial Sur",2423808.92355,0
"17679",33603,"Morera","17/05/2011 09:28","Alto (> 8 mts)",150,"Grande",-68.8539712926,-32.8868487417,5,"Residencial Sur",2423808.92355,0
"17680",33604,"Morera","17/05/2011 09:16","Alto (> 8 mts)",199,"Grande",-68.8539139197,-32.8868560676,5,"Residencial Sur",2423808.92355,0
"17681",33605,"Acacia SP","17/05/2011 09:12","Medio (4 - 8 mts)",70,"Grande",-68.8537933357,-32.8868777477,5,"Residencial Sur",2423808.92355,0
"17682",33606,"Morera","17/05/2011 09:10","Alto (> 8 mts)",88,"Grande",-68.8536544668,-32.886903104,5,"Residencial Sur",2423808.92355,0
"17683",33609,"Fresno americano","17/05/2011 09:07","Medio (4 - 8 mts)",97,"Grande",-68.8536483243,-32.8871317651,5,"Residencial Sur",2423808.92355,0
"17684",33610,"Fresno americano","17/05/2011 09:01","Alto (> 8 mts)",98,"Grande",-68.8536712739,-32.8872133951,5,"Residencial Sur",2423808.92355,0
"17685",33613,"Fresno europeo","17/05/2011 08:56","Muy bajo (1 - 2 mts)",2,"Chico",-68.8537291038,-32.8874653955,5,"Residencial Sur",2423808.92355,0
"17686",33614,"Fresno europeo","17/05/2011 08:54","Medio (4 - 8 mts)",134,"Grande",-68.8537495917,-32.887549367,5,"Residencial Sur",2423808.92355,1
"17687",33615,"Fresno europeo","16/05/2011 13:54","Medio (4 - 8 mts)",60,"Mediano",-68.8537849674,-32.8876784405,5,"Residencial Sur",2423808.92355,0
"17688",33619,"Morera","16/05/2011 13:46","Alto (> 8 mts)",160,"Grande",-68.8540164995,-32.8878425484,5,"Residencial Sur",2423808.92355,0
"17689",33620,"Morera","16/05/2011 13:43","Alto (> 8 mts)",168,"Grande",-68.8541303521,-32.8878206799,5,"Residencial Sur",2423808.92355,0
"17690",33623,"Morera","16/05/2011 12:26","Alto (> 8 mts)",161,"Grande",-68.8546053587,-32.8877333695,5,"Residencial Sur",2423808.92355,1
"17691",33626,"Morera","16/05/2011 12:23","Alto (> 8 mts)",160,"Grande",-68.8549291729,-32.8876691844,5,"Residencial Sur",2423808.92355,0
"17692",33628,"Morera","16/05/2011 12:20","Alto (> 8 mts)",150,"Grande",-68.855083114,-32.887639607,5,"Residencial Sur",2423808.92355,0
"17693",33630,"Morera","16/05/2011 12:04","Alto (> 8 mts)",151,"Grande",-68.8552300626,-32.8876138473,5,"Residencial Sur",2423808.92355,0
"17694",33631,"Morera","16/05/2011 12:03","Alto (> 8 mts)",153,"Grande",-68.8552947464,-32.8875969703,5,"Residencial Sur",2423808.92355,0
"17695",33632,"Morera","16/05/2011 11:53","Alto (> 8 mts)",150,"Grande",-68.8553677557,-32.8875864148,5,"Residencial Sur",2423808.92355,0
"17696",33633,"Morera","13/05/2011 10:19","Alto (> 8 mts)",180,"Grande",-68.8554094429,-32.8865813062,5,"Residencial Sur",2423808.92355,0
"17697",33639,"Morera","13/05/2011 09:44","Alto (> 8 mts)",198,"Grande",-68.8560057554,-32.8864717578,5,"Residencial Sur",2423808.92355,0
"17698",33640,"Morera","11/05/2011 13:59","Alto (> 8 mts)",160,"Grande",-68.8561200295,-32.8864515201,5,"Residencial Sur",2423808.92355,1
"17699",33641,"Morera","11/05/2011 13:57","Alto (> 8 mts)",150,"Grande",-68.8562205573,-32.8864318724,5,"Residencial Sur",2423808.92355,0
"17700",33643,"Acer","11/05/2011 13:53","Medio (4 - 8 mts)",93,"Grande",-68.8564280208,-32.8863883859,5,"Residencial Sur",2423808.92355,0
"17701",33646,"Morera","11/05/2011 13:43","Muy bajo (1 - 2 mts)",3,"Chico",-68.8566466831,-32.8863500858,5,"Residencial Sur",2423808.92355,0
"17702",33647,"Morera","16/05/2011 10:03","Bajo (2 - 4 mts)",10,"Chico",-68.8567547868,-32.8864319399,5,"Residencial Sur",2423808.92355,0
"17703",33649,"Paraiso","16/05/2011 10:00","Medio (4 - 8 mts)",127,"Grande",-68.8567930025,-32.8865524597,5,"Residencial Sur",2423808.92355,0
"17704",33650,"Paraiso","16/05/2011 09:56","Alto (> 8 mts)",156,"Grande",-68.8568217433,-32.8866424833,5,"Residencial Sur",2423808.92355,0
"17705",33651,"Paraiso","16/05/2011 09:55","Alto (> 8 mts)",136,"Grande",-68.8568417799,-32.886725718,5,"Residencial Sur",2423808.92355,0
"17706",33652,"Paraiso","16/05/2011 09:52","Alto (> 8 mts)",199,"Grande",-68.8568644066,-32.8867979126,5,"Residencial Sur",2423808.92355,1
"17707",33654,"Morera","16/05/2011 09:47","Muy bajo (1 - 2 mts)",2,"Chico",-68.8569078084,-32.8869527639,5,"Residencial Sur",2423808.92355,0
"17708",33655,"Morera","16/05/2011 09:42","Alto (> 8 mts)",97,"Grande",-68.8569203411,-32.8870011991,5,"Residencial Sur",2423808.92355,0
"17709",33656,"Paraiso","16/05/2011 09:40","Medio (4 - 8 mts)",136,"Grande",-68.8569557404,-32.8871043202,5,"Residencial Sur",2423808.92355,1
"17710",33658,"Paraiso","16/05/2011 09:36","Alto (> 8 mts)",140,"Grande",-68.8569868574,-32.8872195505,5,"Residencial Sur",2423808.92355,0
"17711",33659,"Morera","16/05/2011 09:33","Alto (> 8 mts)",160,"Grande",-68.856925301,-32.8872857788,5,"Residencial Sur",2423808.92355,0
"17712",33660,"Morera","16/05/2011 09:31","Alto (> 8 mts)",189,"Grande",-68.8568724239,-32.8872971617,5,"Residencial Sur",2423808.92355,0
"17713",33662,"Morera","16/05/2011 09:24","Alto (> 8 mts)",170,"Grande",-68.8567078767,-32.8873317092,5,"Residencial Sur",2423808.92355,0
"17714",33666,"Morera","13/05/2011 10:58","Alto (> 8 mts)",185,"Grande",-68.8563719958,-32.8873981267,5,"Residencial Sur",2423808.92355,0
"17715",33668,"Morera","13/05/2011 10:55","Alto (> 8 mts)",160,"Grande",-68.8562203076,-32.8874229292,5,"Residencial Sur",2423808.92355,0
"17716",33669,"Morera","13/05/2011 10:54","Alto (> 8 mts)",198,"Grande",-68.8561431159,-32.8874425875,5,"Residencial Sur",2423808.92355,0
"17717",33670,"Morera","13/05/2011 10:52","Alto (> 8 mts)",170,"Grande",-68.8560059646,-32.8874656933,5,"Residencial Sur",2423808.92355,0
"17718",33672,"Morera","13/05/2011 10:49","Alto (> 8 mts)",197,"Grande",-68.8557780495,-32.8875080807,5,"Residencial Sur",2423808.92355,0
"17719",33673,"Morera","13/05/2011 10:48","Alto (> 8 mts)",210,"Grande",-68.8557253734,-32.8875192424,5,"Residencial Sur",2423808.92355,0
"17720",33674,"Morera","13/05/2011 10:47","Alto (> 8 mts)",196,"Grande",-68.8556750355,-32.8875271761,5,"Residencial Sur",2423808.92355,0
"17721",33675,"Acacia SP","13/05/2011 10:45","Medio (4 - 8 mts)",65,"Grande",-68.855571901,-32.8875059493,5,"Residencial Sur",2423808.92355,0
"17722",33677,"Acacia SP","13/05/2011 10:42","Alto (> 8 mts)",140,"Grande",-68.8555298056,-32.8873672204,5,"Residencial Sur",2423808.92355,0
"17723",33680,"Acacia SP","13/05/2011 10:36","Alto (> 8 mts)",130,"Grande",-68.855470558,-32.8871296463,5,"Residencial Sur",2423808.92355,0
"17724",33681,"Acacia SP","13/05/2011 10:32","Alto (> 8 mts)",80,"Grande",-68.8554504921,-32.8870481101,5,"Residencial Sur",2423808.92355,0
"17725",33682,"Acacia SP","13/05/2011 10:27","Alto (> 8 mts)",130,"Grande",-68.8554260245,-32.886978922,5,"Residencial Sur",2423808.92355,0
"17726",33685,"Acacia SP","13/05/2011 10:22","Alto (> 8 mts)",99,"Grande",-68.8553715896,-32.8867394598,5,"Residencial Sur",2423808.92355,1
"17727",33686,"Acacia SP","13/05/2011 10:24","Medio (4 - 8 mts)",96,"Grande",-68.8553504472,-32.8866627915,5,"Residencial Sur",2423808.92355,0
"17728",33689,"Morera","10/05/2011 13:37","Alto (> 8 mts)",182,"Grande",-68.8584657448,-32.8860133503,5,"Residencial Sur",2423808.92355,0
"17729",33690,"Morera","10/05/2011 13:40","Alto (> 8 mts)",170,"Grande",-68.8583189686,-32.8860398003,5,"Residencial Sur",2423808.92355,0
"17730",33691,"Morera","10/05/2011 13:43","Alto (> 8 mts)",168,"Grande",-68.8582118692,-32.8860608452,5,"Residencial Sur",2423808.92355,0
"17731",33693,"Morera","10/05/2011 13:48","Alto (> 8 mts)",174,"Grande",-68.8579612929,-32.886102046,5,"Residencial Sur",2423808.92355,0
"17732",33695,"Morera","10/05/2011 13:52","Alto (> 8 mts)",150,"Grande",-68.8577135207,-32.8861517947,5,"Residencial Sur",2423808.92355,0
"17733",33696,"Morera","10/05/2011 13:53","Alto (> 8 mts)",170,"Grande",-68.8576010363,-32.8861713371,5,"Residencial Sur",2423808.92355,0
"17734",33698,"Jacarand","10/05/2011 13:55","Muy bajo (1 - 2 mts)",2,"Chico",-68.8573547383,-32.8862172231,5,"Residencial Sur",2423808.92355,0
"17735",33699,"Morera","10/05/2011 13:59","Alto (> 8 mts)",185,"Grande",-68.8572284471,-32.8862415987,5,"Residencial Sur",2423808.92355,0
"17736",33705,"Paraiso","11/05/2011 09:33","Alto (> 8 mts)",123,"Grande",-68.8569496111,-32.8866097178,5,"Residencial Sur",2423808.92355,0
"17737",33707,"Paraiso","11/05/2011 09:37","Medio (4 - 8 mts)",160,"Grande",-68.8569992449,-32.8867596458,5,"Residencial Sur",2423808.92355,0
"17738",33709,"Paraiso","11/05/2011 09:42","Alto (> 8 mts)",111,"Grande",-68.8570295332,-32.8868617321,5,"Residencial Sur",2423808.92355,1
